image_name,Type_1,Type_2,Type_3
202.jpg,0.4966585636138916,0.8911187052726746,0.11789011210203172
203.jpg,0.17273841798305511,0.9383552074432372,0.29639947414398193
204.jpg,0.06943348795175552,0.2772820591926575,0.9975437521934508
205.jpg,0.06296525150537491,0.2147440314292908,0.9985787868499756
206.jpg,0.1502094566822052,0.9676961898803712,0.24417005479335785
207.jpg,0.10765936225652696,0.975773811340332,0.30466949939727783
208.jpg,0.06471798568964005,0.26527339220047,0.9933934211730956
209.jpg,0.058153983205556876,0.1755170375108719,0.9999440908432008
21.jpg,0.7121296525001526,0.7830744385719299,0.09592290967702866
210.jpg,0.0599965900182724,0.21052226424217224,0.9993799924850464
211.jpg,0.2286614626646042,0.999671757221222,0.10570085793733597
212.jpg,0.1309201568365097,0.9444358944892884,0.3650811612606049
213.jpg,0.07617375254631042,0.5990827679634094,0.919839084148407
214.jpg,0.7426955699920654,0.7294242382049559,0.10164537280797956
215.jpg,0.7767561674118042,0.7480469942092896,0.09246833622455597
216.jpg,0.7073965668678284,0.7873411774635315,0.1018235832452774
217.jpg,0.816878616809845,0.7212245464324951,0.07509782165288925
218.jpg,0.2051125168800354,0.9991348385810852,0.12910525500774386
219.jpg,0.058162808418273926,0.18190662562847132,0.9999454617500304
22.jpg,0.14965109527111053,0.9988362789154052,0.15130500495433807
220.jpg,0.2889009118080139,0.98529052734375,0.1254793405532837
221.jpg,0.07230118662118913,0.3748055398464203,0.9961318969726562
222.jpg,0.06211744993925095,0.188882976770401,0.9998709559440612
223.jpg,0.07506303489208221,0.5051198601722717,0.9731429815292358
224.jpg,0.06918424367904663,0.2735348045825958,0.9982729554176332
225.jpg,0.7009003162384033,0.7920217514038086,0.10710480064153673
226.jpg,0.08867373317480087,0.6937382221221924,0.8578581213951111
227.jpg,0.0696822851896286,0.522424578666687,0.9335248470306396
228.jpg,0.6158788204193115,0.864238440990448,0.08270112425088882
229.jpg,0.09524627774953842,0.6631182432174683,0.8435628414154053
23.jpg,0.18619291484355927,0.9950813055038452,0.13032135367393494
230.jpg,0.12846821546554565,0.7972867488861084,0.5942683219909668
231.jpg,0.8098800778388977,0.7221848964691162,0.0828656256198883
232.jpg,0.7297595739364624,0.7655524015426636,0.10300841182470324
233.jpg,0.8005433082580566,0.714413046836853,0.08274637907743454
234.jpg,0.06303355097770691,0.1850585192441941,0.9998704195022584
235.jpg,0.25354960560798645,0.9845322966575624,0.14560405910015106
236.jpg,0.12946578860282898,0.9799896478652954,0.27216267585754395
237.jpg,0.18058393895626068,0.93411523103714,0.2287990450859069
238.jpg,0.08134923130273819,0.7342550754547119,0.8602121472358704
239.jpg,0.3940071761608124,0.8601270914077759,0.15386420488357544
24.jpg,0.5793218612670898,0.8454414606094359,0.09725013375282288
240.jpg,0.07561665773391724,0.7243971228599548,0.9031962156295776
241.jpg,0.5397869348526001,0.8188013434410095,0.13436898589134216
242.jpg,0.12988948822021484,0.9189569354057312,0.3849046528339386
243.jpg,0.8000512123107909,0.7335756421089172,0.08589766174554825
244.jpg,0.08503725379705429,0.7603432536125183,0.7433131337165833
245.jpg,0.7676246762275696,0.7570905685424805,0.07941871881484985
246.jpg,0.26287105679512024,0.998103678226471,0.0971941202878952
247.jpg,0.13288135826587674,0.7475839853286743,0.6661369204521179
248.jpg,0.11562700569629668,0.8586924076080322,0.6124974489212036
249.jpg,0.0937395691871643,0.8857585787773132,0.6163449883460999
25.jpg,0.3251425623893738,0.9890745282173156,0.1124216616153717
250.jpg,0.07875648885965347,0.8128626346588135,0.7778062224388123
251.jpg,0.1562146693468094,0.9379879832267758,0.33381813764572144
252.jpg,0.14235961437225342,0.8103351593017578,0.4902889430522919
253.jpg,0.07272325456142427,0.3391883075237274,0.9985640048980712
254.jpg,0.0622587762773037,0.1826128214597702,0.9999730587005616
255.jpg,0.1051730364561081,0.9314202666282654,0.4034118950366974
256.jpg,0.05930805578827857,0.201373890042305,0.9997469186782836
257.jpg,0.6456671357154846,0.8374189138412476,0.10616400837898254
258.jpg,0.09025243669748306,0.905783474445343,0.6226838827133179
259.jpg,0.10819509625434877,0.9668073654174804,0.3281264007091522
26.jpg,0.6770339012145996,0.8128296136856079,0.1041230782866478
260.jpg,0.6954918503761292,0.8067981600761414,0.1046530231833458
261.jpg,0.7789518237113953,0.7339306473731995,0.06930018961429596
262.jpg,0.7877278923988342,0.7175930738449097,0.08878526091575623
263.jpg,0.3945099711418152,0.9819814562797546,0.10595493763685226
264.jpg,0.07215873897075653,0.5476203560829163,0.9768182039260864
265.jpg,0.06555844098329544,0.23017801344394684,0.9990004897117616
266.jpg,0.0626857802271843,0.19438304007053367,0.9997478127479552
267.jpg,0.7737833857536316,0.7206020951271057,0.09780582785606384
268.jpg,0.7278258800506592,0.7701694965362549,0.08170092850923537
269.jpg,0.7989462614059448,0.7255618572235107,0.08358143270015718
27.jpg,0.09253481775522232,0.9475389122962952,0.5021234154701233
270.jpg,0.0611795149743557,0.20751093327999115,0.99986732006073
271.jpg,0.6837093234062195,0.7586338520050049,0.11216556280851364
272.jpg,0.11710909754037856,0.9300553798675536,0.419227659702301
273.jpg,0.07412483543157578,0.4587110579013825,0.9806460738182068
274.jpg,0.22395189106464386,0.9885274767875672,0.13660305738449094
275.jpg,0.06870654970407486,0.327102392911911,0.9871075749397278
276.jpg,0.07148126512765884,0.4916318356990814,0.9761294722557068
277.jpg,0.3294259011745453,0.8412363529205322,0.2023705393075943
278.jpg,0.10325809568166733,0.9793698191642758,0.34845414757728577
279.jpg,0.07346032559871674,0.3835665881633759,0.9642972350120544
28.jpg,0.21374861896038053,0.9690524339675904,0.16893380880355835
280.jpg,0.3378443419933319,0.8769634366035461,0.18285022675991056
281.jpg,0.06523970514535904,0.2540241777896881,0.9985665678977966
282.jpg,0.22366733849048606,0.9826776385307312,0.1725224405527115
283.jpg,0.09662803262472153,0.6778843402862549,0.7813838720321655
284.jpg,0.06528265029191971,0.22109422087669373,0.9991355538368224
285.jpg,0.6000159382820129,0.8655763268470764,0.09429678320884703
286.jpg,0.09911544620990753,0.9787147045135498,0.40682974457740784
287.jpg,0.06583542376756668,0.27926817536354065,0.9969759583473206
288.jpg,0.07050185650587082,0.29766640067100525,0.9842095971107484
289.jpg,0.5755367279052734,0.8107360005378723,0.1293143928050995
29.jpg,0.09760058671236037,0.9270963668823242,0.5542362332344055
290.jpg,0.08935052901506424,0.9120056629180908,0.6019416451454163
291.jpg,0.6803629398345947,0.8189651370048523,0.08557523787021637
292.jpg,0.7000044584274292,0.8120231628417969,0.09700684249401093
293.jpg,0.7460728287696838,0.7289568781852722,0.10232272744178772
294.jpg,0.7730479836463928,0.7513130903244019,0.09093305468559264
295.jpg,0.4966078698635101,0.8586453795433044,0.13381452858448029
296.jpg,0.3334227800369263,0.9552653431892396,0.14465820789337158
297.jpg,0.4254181981086731,0.8791786432266235,0.14360427856445312
298.jpg,0.12471231818199158,0.5914014577865601,0.7887949347496033
299.jpg,0.2061415314674377,0.9927461743354796,0.13779135048389435
3.jpg,0.0776611864566803,0.5802068710327148,0.9555094242095948
30.jpg,0.16252374649047852,0.9801725745201112,0.1779479682445526
300.jpg,0.4311157763004303,0.972407341003418,0.09220676869153976
301.jpg,0.06629680097103119,0.2182362675666809,0.9982650279998779
302.jpg,0.07960858941078186,0.6849572062492371,0.8940334320068359
303.jpg,0.6004060506820679,0.8442417979240417,0.11318840831518172
304.jpg,0.7611636519432068,0.719425618648529,0.0981581136584282
305.jpg,0.2611311376094818,0.9917759299278259,0.10824096202850343
306.jpg,0.4117942750453949,0.9618549346923828,0.09893808513879776
307.jpg,0.07614235579967499,0.453321248292923,0.9854117631912231
308.jpg,0.7575244903564453,0.7555431127548218,0.09835325181484222
309.jpg,0.07195554673671722,0.3699774742126465,0.9831145405769348
31.jpg,0.4525247812271118,0.8209441900253296,0.15274232625961304
310.jpg,0.12053247541189195,0.9976873397827148,0.21483726799488068
311.jpg,0.33109745383262634,0.8199754953384399,0.20465563237667084
312.jpg,0.4912108480930328,0.9134749174118042,0.10553663969039916
313.jpg,0.07803462445735931,0.5322620272636414,0.9591715335845948
314.jpg,0.2501989006996155,0.9939838647842408,0.09726285934448242
315.jpg,0.5377612709999084,0.8811758756637573,0.10034108906984328
316.jpg,0.5931313633918762,0.7795268893241882,0.13162733614444733
317.jpg,0.10620983690023422,0.9590563774108888,0.4248540699481964
318.jpg,0.416429340839386,0.9007335901260376,0.1378699541091919
319.jpg,0.19419044256210327,1.0,0.10229656100273132
32.jpg,0.4307946562767029,0.8208827972412109,0.1814333349466324
320.jpg,0.4899014532566071,0.9586784839630128,0.08522121608257294
321.jpg,0.11075859516859056,0.9274142980575562,0.4376818835735321
322.jpg,0.0654459223151207,0.4010332226753235,0.9504465460777284
323.jpg,0.2410781681537628,0.8705130815505981,0.24846293032169345
324.jpg,0.1823563277721405,0.9697778224945068,0.2005864381790161
325.jpg,0.1331767588853836,0.9884897470474244,0.24306267499923706
326.jpg,0.06025269627571106,0.19407863914966586,0.9999213218688964
327.jpg,0.06496433913707733,0.21173936128616333,0.999350905418396
328.jpg,0.07362949848175049,0.5158544778823853,0.9662615656852722
329.jpg,0.10724510997533797,0.9000992178916931,0.5373584032058716
33.jpg,0.18836535513401031,0.9907286167144777,0.1612573266029358
330.jpg,0.4197610020637512,0.8757114410400391,0.14399190247058868
331.jpg,0.7408696413040161,0.749655544757843,0.10315966606140137
332.jpg,0.7639095783233643,0.7232258319854736,0.09651996940374374
333.jpg,0.06768437474966049,0.2537696659564972,0.99921977519989
334.jpg,0.07902240008115767,0.7050687670707703,0.8662055134773254
335.jpg,0.09897398948669434,0.7880712151527405,0.7119995951652527
336.jpg,0.743037760257721,0.739284336566925,0.10525785386562347
337.jpg,0.0819142758846283,0.8672509193420409,0.7318580150604248
338.jpg,0.4615699052810669,0.7898286581039429,0.16933539509773254
339.jpg,0.0707268938422203,0.3683387935161591,0.9948727488517758
34.jpg,0.11969354748725893,0.9607577323913574,0.2849625945091248
340.jpg,0.7769811153411865,0.7353171110153198,0.09292414039373398
341.jpg,0.08717744052410126,0.8629826307296753,0.6296064257621765
342.jpg,0.2663644850254059,0.8767000436782837,0.22390447556972504
343.jpg,0.06077945232391356,0.1966111809015274,0.9998459219932556
344.jpg,0.7230240106582642,0.7961823344230652,0.09817565977573396
345.jpg,0.17224907875061035,1.0,0.11347804963588715
346.jpg,0.11119511723518373,0.6783071160316467,0.8126593232154846
347.jpg,0.7981449961662292,0.6936869621276855,0.07845897227525711
348.jpg,0.07306181639432907,0.4502750635147095,0.9378130435943604
349.jpg,0.11951877176761627,0.9520292282104492,0.36024200916290283
35.jpg,0.11578844487667085,0.8450967669487,0.5703203678131104
350.jpg,0.06141453608870506,0.23991504311561584,0.9991660118103028
351.jpg,0.0897657573223114,0.9300811886787416,0.593665361404419
352.jpg,0.16293548047542572,0.9445930123329164,0.2581572532653809
353.jpg,0.0589279942214489,0.19431127607822413,0.999941885471344
354.jpg,0.7669181227684021,0.7561866044998169,0.08614484965801239
355.jpg,0.7197303771972656,0.7226537466049194,0.10600027441978456
356.jpg,0.7697362899780273,0.7561350464820862,0.08928465843200684
357.jpg,0.1836663782596588,0.992661476135254,0.1413629800081253
358.jpg,0.27161020040512085,0.9996249675750732,0.10504420101642607
359.jpg,0.08505792170763016,0.4565039575099945,0.941507875919342
36.jpg,0.4562204778194428,0.9190582633018494,0.11636313796043395
360.jpg,0.6453620195388794,0.8343127369880676,0.106361985206604
361.jpg,0.09395504742860794,0.884861946105957,0.5940296053886414
362.jpg,0.13805188238620758,1.0,0.16248202323913574
363.jpg,0.07188829779624939,0.4140446186065674,0.9759100079536438
364.jpg,0.07444410771131517,0.4775199890136719,0.9781809449195862
365.jpg,0.07077153772115707,0.4217212200164795,0.9710668325424194
366.jpg,0.06103247404098513,0.20492057502269745,0.9981586933135986
367.jpg,0.7154131531715393,0.7352694272994995,0.10524532198905943
368.jpg,0.13994427025318146,0.6618282198905945,0.7552043795585632
369.jpg,0.1545916050672531,1.0,0.13161861896514893
37.jpg,0.6832168698310852,0.7735825777053833,0.11394531279802322
370.jpg,0.16932734847068787,0.904904007911682,0.3330652117729187
371.jpg,0.5738890171051025,0.8027591109275818,0.13613736629486084
372.jpg,0.06998056918382645,0.304627925157547,0.9934681057929992
373.jpg,0.30920520424842834,0.9847826361656188,0.10018260776996613
374.jpg,0.12274763733148575,0.9985259771347046,0.21502067148685453
375.jpg,0.8061463236808777,0.7305020689964294,0.05308046564459802
376.jpg,0.07075103372335434,0.3184822797775269,0.9942250847816468
377.jpg,0.3921519815921784,0.9859045147895812,0.08445596694946289
378.jpg,0.08282432705163956,0.8064935207366943,0.7224525213241577
379.jpg,0.06451507657766342,0.2324392646551132,0.998889684677124
38.jpg,0.19634468853473666,0.9707016348838806,0.1887420117855072
380.jpg,0.135959655046463,0.9777185916900636,0.236292228102684
381.jpg,0.09768109768629074,0.6332665085792542,0.8834075331687927
382.jpg,0.7695966362953186,0.7111598253250122,0.08932535350322722
383.jpg,0.2599585056304932,0.9530434608459472,0.17226681113243106
384.jpg,0.07755028456449509,0.5105035305023193,0.9643716812133788
385.jpg,0.2567216753959656,0.8840097188949585,0.2057638168334961
386.jpg,0.06857834756374359,0.2694496512413025,0.9969220757484436
387.jpg,0.0916801542043686,0.8283030986785889,0.7290021181106567
388.jpg,0.07530750334262848,0.4766452610492706,0.9592387676239014
389.jpg,0.18947216868400574,0.9999998211860656,0.10285726934671402
39.jpg,0.1970197856426239,0.9933558702468872,0.13508673012256622
390.jpg,0.5594244599342346,0.8682476282119751,0.11201581358909607
391.jpg,0.0745915025472641,0.6236209273338318,0.9572145938873292
392.jpg,0.1469101905822754,0.9946867823600768,0.15923868119716644
393.jpg,0.06822653859853745,0.2887473702430725,0.9856750965118408
394.jpg,0.09014374762773514,0.7023488879203796,0.8389302492141724
395.jpg,0.3945810496807097,0.891132116317749,0.1470867395401001
396.jpg,0.605787992477417,0.8587979078292847,0.09965327382087708
397.jpg,0.6388170719146729,0.7991328835487366,0.1216665506362915
398.jpg,0.08116954565048218,0.8036366105079651,0.7854834794998169
399.jpg,0.14398905634880066,0.9504892826080322,0.31313571333885193
4.jpg,0.059515528380870826,0.1835153698921204,0.99995356798172
40.jpg,0.07386716455221176,0.4339649975299835,0.9951101541519164
400.jpg,0.08699893951416016,0.5793120861053467,0.9048904180526732
401.jpg,0.17936968803405762,1.0,0.10724588483572006
402.jpg,0.4865838587284088,0.8901320099830627,0.1207844689488411
403.jpg,0.7741882205009459,0.7596790194511414,0.0892491266131401
404.jpg,0.7514563202857971,0.7742693424224854,0.09318629652261734
405.jpg,0.7885489463806152,0.7287907600402832,0.09456302225589752
406.jpg,0.6970397233963013,0.7412635087966919,0.10635779052972794
407.jpg,0.561811089515686,0.9232781529426576,0.09048831462860107
408.jpg,0.11181366443634032,0.9782441854476928,0.3238646388053894
409.jpg,0.0650022029876709,0.22159910202026367,0.9992122650146484
41.jpg,0.14341484010219574,0.9996164441108704,0.1517675668001175
410.jpg,0.109621562063694,0.8185871839523315,0.6286520957946777
411.jpg,0.3722668588161469,0.9435188174247742,0.1338941901922226
412.jpg,0.19842201471328733,0.9022678136825562,0.29032638669013977
413.jpg,0.07348263263702393,0.6347775459289551,0.925157368183136
414.jpg,0.05912472680211067,0.18513406813144684,0.9998062252998352
415.jpg,0.3471951186656952,0.994384229183197,0.0944019928574562
416.jpg,0.8156012892723083,0.7047343254089355,0.06874097883701323
417.jpg,0.2558492124080658,0.9572706818580629,0.14589495956897736
418.jpg,0.0720948874950409,0.28790283203125,0.9960575699806212
419.jpg,0.5384407043457031,0.8186536431312561,0.12718962132930756
42.jpg,0.07191016525030136,0.5034787654876709,0.9693611860275269
420.jpg,0.06613926589488983,0.2537481188774109,0.9979231953620912
421.jpg,0.10908249020576476,0.9085224866867064,0.5182639360427856
422.jpg,0.06762666255235672,0.3259625732898712,0.9871751070022584
423.jpg,0.06445204466581345,0.2263073921203613,0.9995463490486144
424.jpg,0.08346737176179886,0.7463830709457397,0.8334153294563293
425.jpg,0.06650146096944809,0.2295995205640793,0.9979324340820312
426.jpg,0.1794184148311615,0.995142936706543,0.12633895874023438
427.jpg,0.15398858487606049,0.9807749390602112,0.23214492201805115
428.jpg,0.15258502960205078,0.985043168067932,0.2120646834373474
429.jpg,0.08213714510202408,0.3947977423667908,0.9692282676696776
43.jpg,0.07395867258310318,0.5526617169380188,0.9714657068252563
430.jpg,0.08583911508321762,0.5613598227500916,0.930637001991272
431.jpg,0.797146201133728,0.7289317846298218,0.0886099711060524
432.jpg,0.07917756587266922,0.5697885751724243,0.948174238204956
433.jpg,0.06306295841932298,0.17074079811573029,0.9999744296073914
434.jpg,0.7716856598854065,0.7451637983322144,0.09343675523996353
435.jpg,0.06318425387144089,0.20976755023002625,0.999210238456726
436.jpg,0.6855721473693848,0.8380696773529053,0.07249059528112411
437.jpg,0.4080912172794342,0.8737027049064636,0.15692968666553495
438.jpg,0.2332190275192261,0.9889525175094604,0.11936848610639572
439.jpg,0.13716205954551694,0.9815158843994141,0.2143573611974716
44.jpg,0.28104937076568604,0.9656612277030944,0.13571643829345706
440.jpg,0.05935695767402649,0.2119344025850296,0.9993200898170472
441.jpg,0.28752684593200684,0.9216986298561096,0.1783362776041031
442.jpg,0.7900785207748413,0.7112276554107666,0.08704407513141632
443.jpg,0.0838756263256073,0.8730652928352356,0.7106427550315857
444.jpg,0.6261820793151855,0.8471131324768066,0.095417320728302
445.jpg,0.10987338423728944,0.8162999749183655,0.6656705141067505
446.jpg,0.6993591785430908,0.7618984580039978,0.11117563396692276
447.jpg,0.19049416482448572,0.9982137680053712,0.1202184334397316
448.jpg,0.12191125750541687,0.9989749789237976,0.2217193990945816
449.jpg,0.3917483985424042,0.985134482383728,0.10013847798109056
45.jpg,0.09974149614572524,0.9799177050590516,0.3789342641830444
450.jpg,0.06694003194570541,0.27021634578704834,0.9987798929214478
451.jpg,0.3713768124580383,0.9651976823806764,0.10671187937259674
452.jpg,0.0604943074285984,0.2011999785900116,0.9998635053634644
453.jpg,0.7122346758842468,0.7514579892158508,0.10816945135593414
454.jpg,0.4600608050823212,0.8777885437011719,0.12575571238994598
455.jpg,0.6085370779037476,0.7373942732810974,0.1286843717098236
456.jpg,0.383578360080719,0.8460834622383118,0.16649454832077026
457.jpg,0.7821147441864014,0.7326087951660156,0.08765437453985214
458.jpg,0.17947471141815186,0.9952383637428284,0.12785974144935608
459.jpg,0.7717591524124146,0.7449696063995361,0.08305229246616364
46.jpg,0.1673080027103424,0.8086070418357849,0.4837189912796021
460.jpg,0.7564838528633118,0.7165450453758241,0.09467878937721252
461.jpg,0.07162386178970337,0.4042362570762634,0.9766539335250854
462.jpg,0.20094354450702667,0.9894131422042848,0.14213572442531586
463.jpg,0.2506094574928284,0.8937636017799377,0.2163519412279129
464.jpg,0.8252981901168823,0.7165933847427368,0.0708540678024292
465.jpg,0.1550714075565338,1.0,0.1272057592868805
466.jpg,0.4980820715427399,0.9688356518745422,0.0907653197646141
467.jpg,0.40108469128608704,0.9380508661270142,0.1119985207915306
468.jpg,0.3099648356437683,0.9740971922874452,0.12162157893180847
469.jpg,0.13691718876361847,0.9862127304077148,0.2454565167427063
47.jpg,0.735657811164856,0.7490935325622559,0.10581577569246292
470.jpg,0.7800218462944031,0.7421815991401672,0.07987457513809204
471.jpg,0.663922131061554,0.8004872798919678,0.0972125455737114
472.jpg,0.3703313171863556,0.9770758748054504,0.10309789329767227
473.jpg,0.1378069519996643,0.9863209724426272,0.2332798987627029
474.jpg,0.13030235469341278,0.9971783757209778,0.19499024748802185
475.jpg,0.22201819717884064,0.9980320334434508,0.10418352484703064
476.jpg,0.520868718624115,0.9372279644012452,0.09083814918994904
477.jpg,0.8003926873207092,0.705435037612915,0.07045331597328186
478.jpg,0.21310921013355247,0.9772767424583436,0.15767718851566315
479.jpg,0.0762377455830574,0.7230669856071472,0.8848520517349243
48.jpg,0.06109274923801423,0.20387691259384155,0.9993729591369628
480.jpg,0.2735772132873535,0.9999998211860656,0.09443410485982896
481.jpg,0.06416814029216766,0.26581871509552,0.9977327585220336
482.jpg,0.798829197883606,0.723433256149292,0.07457534223794937
